expected,actual,time
,,
146.832384,147,0.001994371
,,
146.832384,146,0.002986431
,,
146.832384,147,0.003031731
,,
146.832384,439,0.001994848
,,
155.5634919,156,0.002000093
,,
155.5634919,155,0.001994848
,,
155.5634919,154,0.001994848
,,
155.5634919,155,0.002085209
,,
155.5634919,464,0.001993656
,,
164.8137785,164,0.002124548
,,
164.8137785,164,0.001992702
,,
164.8137785,163,0.002227545
,,
164.8137785,164,0.002992153
,,
164.8137785,492,0.002992153
,,
174.6141157,174,0.002216339
,,
174.6141157,174,0.001997948
,,
174.6141157,522,0.002034187
,,
174.6141157,174,0.002001047
,,
174.6141157,175,0.001994848
,,
184.9972114,184,0.00202179
,,
184.9972114,184,0.001996756
,,
184.9972114,185,0.001994371
,,
184.9972114,184,0.002023935
,,
184.9972114,185,0.002003431
,,
195.997718,194,0.002998114
,,
195.997718,587,0.002209187
,,
195.997718,196,0.001992702
,,
195.997718,195,0.002999067
,,
195.997718,196,0.002023935
,,
207.6523488,208,0.001995087
,,
207.6523488,208,0.001994371
,,
207.6523488,207,0.002005339
,,
207.6523488,206,0.001993895
,,
207.6523488,207,0.003024101
,,
220,220,0.002001762
,,
220,220,0.002137184
,,
220,220,0.002005816
,,
220,219,0.002002001
,,
220,220,0.001998186
,,
233.0818808,232,0.002999306
,,
233.0818808,233,0.002138615
,,
233.0818808,232,0.00199461
,,
233.0818808,698,0.001997948
,,
233.0818808,233,0.002034187
,,
246.9416506,246,0.002151012
,,
246.9416506,246,0.002148628
,,
246.9416506,246,0.001991987
,,
246.9416506,247,0.00199461
,,
246.9416506,246,0.002162457
,,
261.6255653,782,0.002002478
,,
261.6255653,260,0.00215888
,,
261.6255653,260,0.001992464
,,
261.6255653,262,0.003000736
,,
261.6255653,261,0.001991034
,,
277.182631,277,0.001995087
,,
277.182631,830,0.003093958
,,
277.182631,829,0.002999783
,,
277.182631,277,0.001992226
,,
277.182631,276,0.002086401
,,
293.6647679,293,0.003124952
,,
293.6647679,294,0.002992153
,,
293.6647679,294,0.002102852
,,
293.6647679,293,0.001993895
,,
293.6647679,292,0.002958775
,,
311.1269837,310,0.002027035
,,
311.1269837,311,0.001996279
,,
311.1269837,311,0.00199461
,,
311.1269837,310,0.002004623
,,
311.1269837,310,0.002997398
,,
329.6275569,330,0.002999306
,,
329.6275569,329,0.001995087
,,
329.6275569,329,0.00199461
,,
329.6275569,329,0.001991987
,,
329.6275569,330,0.002182007
,,
349.2282314,349,0.003001213
,,
349.2282314,1047,0.002034187
,,
349.2282314,348,0.00199461
,,
349.2282314,348,0.001995087
,,
349.2282314,350,0.001995325
,,
369.9944227,369,0.002033472
,,
369.9944227,370,0.002993107
,,
369.9944227,1110,0.001996994
,,
369.9944227,1110,0.002002478
,,
369.9944227,370,0.003031969
,,
391.995436,392,0.002995253
,,
391.995436,392,0.001997709
,,
391.995436,393,0.00314784
,,
391.995436,393,0.002001762
,,
391.995436,392,0.002001524
,,
415.3046976,415,0.001995087
,,
415.3046976,415,0.001999378
,,
415.3046976,416,0.003145456
,,
415.3046976,416,0.00199461
,,
415.3046976,415,0.002999306
,,
440,441,0.00208807
,,
440,441,0.003111362
,,
440,440,0.001993656
,,
440,440,0.002135038
,,
440,440,0.002985477
,,
466.1637615,466,0.001996517
,,
466.1637615,467,0.002996445
,,
466.1637615,466,0.002002001
,,
466.1637615,466,0.00199461
,,
466.1637615,466,0.002007961
,,
493.8833013,495,0.002001047
,,
493.8833013,494,0.001995325
,,
493.8833013,495,0.002120972
,,
493.8833013,493,0.001905203
,,
493.8833013,492,0.003116846
,,
523.2511306,524,0.001995087
,,
523.2511306,524,0.00199461
,,
523.2511306,524,0.001997471
,,
523.2511306,525,0.001997471
,,
523.2511306,525,0.001994848
,,
554.365262,557,0.00295949
,,
554.365262,555,0.00199461
,,
554.365262,554,0.002169371
,,
554.365262,555,0.001993895
,,
554.365262,556,0.002995014
,,
587.3295358,588,0.002636671
,,
587.3295358,589,0.002002954
,,
587.3295358,589,0.014001846
,,
587.3295358,588,0.00199461
,,
587.3295358,588,0.002003908
,,
622.2539674,624,0.001995087
,,
622.2539674,624,0.00299263
,,
622.2539674,624,0.002086639
,,
622.2539674,623,0.002998829
,,
622.2539674,623,0.003141165
,,
659.2551138,660,0.003031254
,,
659.2551138,660,0.002960443
,,
659.2551138,660,0.002997875
,,
659.2551138,662,0.014140844
,,
659.2551138,660,0.00302124
,,
698.4564629,700,0.002001047
,,
698.4564629,701,0.001992702
,,
698.4564629,701,0.003129959
,,
698.4564629,701,0.00299263
,,
698.4564629,701,0.001994133
,,
739.9888454,743,0.001995564
,,
739.9888454,741,0.001994848
,,
739.9888454,742,0.001895666
,,
739.9888454,742,0.001991987
,,
739.9888454,743,0.002033949
,,
783.990872,786,0.002169609
,,
783.990872,787,0.0020926
,,
783.990872,786,0.002149343
,,
783.990872,785,0.002109766
,,
783.990872,787,0.002000093
,,
830.6093952,834,0.001992702
,,
830.6093952,833,0.002173901
,,
830.6093952,834,0.002998352
,,
830.6093952,834,0.002992153
,,
830.6093952,833,0.001994133
,,
880,884,0.001994848
,,
880,884,0.002136469
,,
880,883,0.001998186
,,
880,883,0.001994848
,,
880,882,0.003031731
,,
932.327523,937,0.002169132
,,
932.327523,937,0.002998829
,,
932.327523,937,0.001994848
,,
932.327523,939,0.002995729
,,
932.327523,937,0.002140999
,,
987.7666025,995,0.002999306
,,
987.7666025,991,0.002001286
,,
987.7666025,992,0.001993179
,,
987.7666025,992,0.00213933
,,
987.7666025,992,0.001995325
,,
1046.502261,1050,0.001993418
,,
1046.502261,1051,0.001994133
,,
1046.502261,1052,0.002109528
,,
1046.502261,1050,0.002992153
,,
1046.502261,1050,0.001996279
,,
1108.730524,1113,0.002225399
,,
1108.730524,1114,0.001992464
,,
1108.730524,1113,0.003137112
,,
1108.730524,1114,0.001993179
,,
1108.730524,1115,0.002997398
,,
1174.659072,1179,0.001994133
,,
1174.659072,1174,0.001994371
,,
1174.659072,1181,0.002994776
,,
1174.659072,1180,0.002958298
,,
1174.659072,1180,0.002998829
,,
1244.507935,15,0.002992392
,,
1244.507935,18,0.001994848
,,
1244.507935,21,0.002005577
,,
1244.507935,1199,0.002085447
,,
1244.507935,29,0.001994133
,,
1318.510228,15,0.003981352
,,
1318.510228,18,0.002999783
,,
1318.510228,21,0.001994371
,,
1318.510228,25,0.003955126
,,
1318.510228,29,0.003024101
,,
1396.912926,15,0.00395751
,,
1396.912926,18,0.002997875
,,
1396.912926,21,0.00395751
,,
1396.912926,25,0.002002954
,,
1396.912926,29,0.002959728
,,
1479.977691,15,0.00395751
,,
1479.977691,18,0.00199461
,,
1479.977691,22,0.001996994
,,
1479.977691,25,0.002991915
,,
1479.977691,30,0.002186537
,,
1567.981744,15,0.001994371
,,
1567.981744,18,0.001994133
,,
1567.981744,22,0.001994371
,,
1567.981744,25,0.001992464
,,
1567.981744,30,0.001994133
,,
1661.21879,15,0.002034187
,,
1661.21879,18,0.002026796
,,
1661.21879,22,0.003001928
,,
1661.21879,25,0.001992226
,,
1661.21879,30,0.002999783
,,
1760,15,0.003032446
,,
1760,18,0.00211072
,,
1760,22,0.002960205
,,
1760,25,0.002959728
,,
1760,30,0.002110481
,,
1864.655046,15,0.002037287
,,
1864.655046,19,0.001994848
,,
1864.655046,22,0.003084421
,,
1864.655046,26,0.00199461
,,
1864.655046,30,0.003142357
,,
1975.533205,15,0.001963854
,,
1975.533205,19,0.002034664
,,
1975.533205,22,0.002997398
,,
1975.533205,26,0.001999617
,,
1975.533205,30,0.002022266
,,
2093.004522,16,0.002032757
,,
2093.004522,19,0.00199461
,,
2093.004522,22,0.002145052
,,
2093.004522,26,0.001995087
,,
2093.004522,30,0.003000498
,,
2217.461048,16,0.001995087
,,
2217.461048,19,0.001996994
,,
2217.461048,22,0.002002478
,,
2217.461048,26,0.0020082
,,
2217.461048,30,0.001991987
,,
2349.318143,16,0.002009869
,,
2349.318143,19,0.00199461
,,
2349.318143,22,0.003136158
,,
2349.318143,26,0.001997232
,,
2349.318143,31,0.002147198
,,
2489.01587,16,0.002001286
,,
2489.01587,19,0.003000021
,,
2489.01587,22,0.001992226
,,
2489.01587,26,0.001993418
,,
2489.01587,31,0.001994848
,,
2637.020455,16,0.002033949
,,
2637.020455,19,0.002957106
,,
2637.020455,22,0.002991915
,,
2637.020455,26,0.004978895
,,
2637.020455,31,0.00395751
,,
2793.825851,16,0.002991915
,,
2793.825851,19,0.001973629
,,
2793.825851,23,0.003113985
,,
2793.825851,26,0.001997709
,,
2793.825851,31,0.001994848
,,
2959.955382,16,0.002121449
,,
2959.955382,19,0.002141237
,,
2959.955382,23,0.002033472
,,
2959.955382,26,0.002997875
,,
2959.955382,31,0.002114296
,,
3135.963488,16,0.002001524
,,
3135.963488,19,0.002025843
,,
3135.963488,23,0.001995325
,,
3135.963488,27,0.002141237
,,
3135.963488,31,0.001992702
,,
3322.437581,16,0.001887798
,,
3322.437581,19,0.004109144
,,
3322.437581,23,0.003989458
,,
3322.437581,27,0.002024174
,,
3322.437581,31,0.003989935
,,
3520,16,0.004002333
,,
3520,19,0.003958225
,,
3520,22,0.002183676
,,
3520,27,0.001993895
,,
3520,31,0.003118992
,,
3729.310092,16,0.002007961
,,
3729.310092,19,0.003184795
,,
3729.310092,22,0.00199461
,,
3729.310092,27,0.00199461
,,
3729.310092,31,0.004953623
,,
3951.06641,16,0.003102303
,,
3951.06641,19,0.001994371
,,
3951.06641,23,0.001997948
,,
3951.06641,27,0.003953934
,,
3951.06641,32,0.002203465
,,
4186.009045,20,0.002003908
,,
4186.009045,24,0.001994848
,,
4186.009045,27,0.004003763
,,
4186.009045,30,0.001995087
,,
4186.009045,34,0.002999306
,,
65.40639133,261,0.00199461
,,
65.40639133,262,0.002996922
,,
65.40639133,262,0.002002478
,,
65.40639133,392,0.002004147
,,
65.40639133,325,0.00203371
,,
69.29565774,277,0.002993345
,,
69.29565774,277,0.002113819
,,
69.29565774,277,0.001994848
,,
69.29565774,415,0.003111362
,,
69.29565774,344,0.002105951
,,
73.41619198,293,0.001996994
,,
73.41619198,367,0.002987385
,,
73.41619198,367,0.002992392
,,
73.41619198,440,0.003957272
,,
73.41619198,364,0.003083229
,,
77.78174593,623,0.003989697
,,
77.78174593,311,0.003970623
,,
77.78174593,311,0.002109051
,,
77.78174593,545,0.008213282
,,
77.78174593,386,0.002999306
,,
82.40688923,660,0.00199461
,,
82.40688923,329,0.002999067
,,
82.40688923,329,0.00210166
,,
82.40688923,577,0.001998425
,,
82.40688923,492,0.00302434
,,
87.30705786,262,0.001994848
,,
87.30705786,263,0.002109528
,,
87.30705786,263,0.001992464
,,
87.30705786,262,0.002001762
,,
87.30705786,545,0.001992226
,,
92.49860568,372,0.00199151
,,
92.49860568,372,0.002989054
,,
92.49860568,372,0.003024817
,,
92.49860568,278,0.002957582
,,
92.49860568,566,0.001995325
,,
97.998859,393,0.00199604
,,
97.998859,393,0.002112627
,,
97.998859,393,0.002123833
,,
97.998859,97,0.002002239
,,
97.998859,608,0.001995802
,,
103.8261744,312,0.003002405
,,
103.8261744,312,0.003031254
,,
103.8261744,312,0.001996994
,,
103.8261744,102,0.001994371
,,
103.8261744,546,0.002989054
,,
110,329,0.002027273
,,
110,659,0.002002478
,,
110,659,0.002026796
,,
110,659,0.001994133
,,
110,575,0.002140045
,,
116.5409404,350,0.001997471
,,
116.5409404,351,0.001995564
,,
116.5409404,351,0.001990557
,,
116.5409404,349,0.003115416
,,
116.5409404,832,0.004955053
,,
123.4708253,371,0.003955126
,,
123.4708253,618,0.003953934
,,
123.4708253,867,0.002960682
,,
123.4708253,743,0.003015041
,,
123.4708253,752,0.001993418
,,
130.8127827,262,0.0031147
,,
130.8127827,524,0.001995087
,,
130.8127827,524,0.003988981
,,
130.8127827,393,0.003144264
,,
130.8127827,815,0.002002001
,,
138.5913155,277,0.001992702
,,
138.5913155,556,0.002960443
,,
138.5913155,556,0.00300312
,,
138.5913155,416,0.003956318
,,
138.5913155,709,0.001994133
,,
146.832384,587,0.002147198
,,
146.832384,1028,0.002006531
,,
146.832384,1028,0.002994061
,,
146.832384,292,0.002025604
,,
146.832384,742,0.001992702
,,
155.5634919,467,0.002002239
,,
155.5634919,311,0.001995087
,,
155.5634919,311,0.00202775
,,
155.5634919,622,0.001989841
,,
155.5634919,942,0.0020051
,,
164.8137785,329,0.001993179
,,
164.8137785,662,0.001993418
,,
164.8137785,662,0.002995491
,,
164.8137785,328,0.003183842
,,
164.8137785,995,0.001994848
,,
174.6141157,349,0.002004385
,,
174.6141157,350,0.001995087
,,
174.6141157,350,0.00199461
,,
174.6141157,349,0.002107382
,,
174.6141157,1076,0.002103567
,,
184.9972114,369,0.001997232
,,
184.9972114,370,0.002001524
,,
184.9972114,370,0.002216816
,,
184.9972114,926,0.002155542
,,
184.9972114,961,0.003175497
,,
195.997718,391,0.003989458
,,
195.997718,589,0.00315094
,,
195.997718,392,0.002001524
,,
195.997718,784,0.004096508
,,
195.997718,1024,0.003960133
,,
207.6523488,415,0.002002239
,,
207.6523488,416,0.001994371
,,
207.6523488,416,0.002960443
,,
207.6523488,1044,0.002992392
,,
207.6523488,861,0.002994776
,,
220,441,0.002997398
,,
220,662,0.002141237
,,
220,662,0.002004862
,,
220,661,0.001994848
,,
220,888,0.002998829
,,
233.0818808,467,0.003132105
,,
233.0818808,467,0.002960682
,,
233.0818808,467,0.001994133
,,
233.0818808,699,0.003087997
,,
233.0818808,963,0.002033949
,,
246.9416506,495,0.002001762
,,
246.9416506,742,0.001991749
,,
246.9416506,991,0.004845142
,,
246.9416506,742,0.001994848
,,
246.9416506,1027,0.003957272
,,
261.6255653,525,0.002959967
,,
261.6255653,789,0.002962828
,,
261.6255653,789,0.001992226
,,
261.6255653,1051,0.002996683
,,
261.6255653,1083,0.003111362
,,
277.182631,556,0.001997232
,,
277.182631,836,0.002067327
,,
277.182631,836,0.002041578
,,
277.182631,556,0.002992153
,,
277.182631,843,0.001993179
,,
293.6647679,886,0.002005577
,,
293.6647679,295,0.002028704
,,
293.6647679,295,0.001992464
,,
293.6647679,294,0.002991915
,,
293.6647679,910,0.001960278
,,
311.1269837,625,0.002111435
,,
311.1269837,313,0.001995087
,,
311.1269837,313,0.002141953
,,
311.1269837,937,0.001996756
,,
311.1269837,948,0.003000975
,,
329.6275569,330,0.003216505
,,
329.6275569,329,0.003000975
,,
329.6275569,329,0.001997232
,,
329.6275569,329,0.002000332
,,
329.6275569,348,0.002002239
,,
349.2282314,350,0.001999855
,,
349.2282314,349,0.002001286
,,
349.2282314,349,0.001991987
,,
349.2282314,1051,0.002010107
,,
349.2282314,1055,0.001996279
,,
369.9944227,742,0.003953695
,,
369.9944227,370,0.00299716
,,
369.9944227,370,0.002149105
,,
369.9944227,742,0.00295639
,,
369.9944227,1133,0.003033161
,,
391.995436,786,0.003107548
,,
391.995436,393,0.001994848
,,
391.995436,393,0.003137827
,,
391.995436,392,0.002004385
,,
391.995436,1187,0.003031254
,,
415.3046976,833,0.002992153
,,
415.3046976,416,0.001994848
,,
415.3046976,416,0.003146887
,,
415.3046976,832,0.002992868
,,
415.3046976,850,0.002024174
,,
440,440,0.001995325
,,
440,883,0.001996994
,,
440,883,0.002029181
,,
440,440,0.002114058
,,
440,933,0.001994848
,,
466.1637615,467,0.002144337
,,
466.1637615,466,0.001995802
,,
466.1637615,466,0.002005816
,,
466.1637615,466,0.002992153
,,
466.1637615,937,0.001994848
,,
493.8833013,497,0.002033949
,,
493.8833013,993,0.001992464
,,
493.8833013,993,0.002960443
,,
493.8833013,991,0.002208233
,,
493.8833013,974,0.003148556
,,
523.2511306,527,0.002999783
,,
523.2511306,1051,0.002999306
,,
523.2511306,1051,0.002002001
,,
523.2511306,524,0.002001524
,,
523.2511306,1044,0.001994848
,,
554.365262,558,0.001994371
,,
554.365262,555,0.001997709
,,
554.365262,555,0.002999067
,,
554.365262,555,0.002026796
,,
554.365262,1096,0.001959324
,,
587.3295358,592,0.002104521
,,
587.3295358,588,0.001993895
,,
587.3295358,588,0.001992464
,,
587.3295358,591,0.002996206
,,
587.3295358,584,0.002111435
,,
622.2539674,627,0.00199461
,,
622.2539674,623,0.002026081
,,
622.2539674,623,0.001994848
,,
622.2539674,623,0.002167463
,,
622.2539674,664,0.002993107
,,
659.2551138,661,0.003155708
,,
659.2551138,665,0.00214839
,,
659.2551138,665,0.002999783
,,
659.2551138,661,0.003031015
,,
659.2551138,646,0.001995564
,,
698.4564629,705,0.002991915
,,
698.4564629,704,0.001996756
,,
698.4564629,704,0.003150225
,,
698.4564629,699,0.001994848
,,
698.4564629,693,0.002002954
,,
739.9888454,743,0.001996517
,,
739.9888454,742,0.00199461
,,
739.9888454,742,0.001992226
,,
739.9888454,743,0.00199461
,,
739.9888454,740,0.001884699
,,
783.990872,787,0.002109766
,,
783.990872,787,0.002205849
,,
783.990872,787,0.001641512
,,
783.990872,788,0.002002716
,,
783.990872,780,0.001998186
,,
830.6093952,839,0.003031254
,,
830.6093952,838,0.002991676
,,
830.6093952,838,0.002034903
,,
830.6093952,835,0.002027273
,,
830.6093952,827,0.002002001
,,
880,884,0.003000259
,,
880,888,0.002999783
,,
880,888,0.002104521
,,
880,885,0.002000809
,,
880,780,0.001994848
,,
932.327523,944,0.001995087
,,
932.327523,940,0.002999306
,,
932.327523,940,0.001994371
,,
932.327523,948,0.001993895
,,
932.327523,81,0.002994537
,,
987.7666025,1000,0.002690315
,,
987.7666025,992,0.001991272
,,
987.7666025,992,0.001998425
,,
987.7666025,998,0.002038479
,,
987.7666025,734,0.001991749
,,
1046.502261,1055,0.002027273
,,
1046.502261,1054,0.001999378
,,
1046.502261,1054,0.002999783
,,
1046.502261,1058,0.001993418
,,
1046.502261,740,0.002002239
,,
1108.730524,1121,0.002002001
,,
1108.730524,1120,0.001996517
,,
1108.730524,1120,0.002106905
,,
1108.730524,1123,0.002002001
,,
1108.730524,733,0.002991438
,,
27.5,53,0.001991272
,,
27.5,61,0.001994371
,,
27.5,65,0.001993895
,,
27.5,130,0.001890659
,,
27.5,198,0.002034664
,,
29.13523509,56,0.002002001
,,
29.13523509,64,0.001995087
,,
29.13523509,69,0.002002716
,,
29.13523509,137,0.002030849
,,
29.13523509,278,0.00219059
,,
30.86770633,58,0.002105236
,,
30.86770633,67,0.002026081
,,
30.86770633,72,0.001999617
,,
30.86770633,145,0.003030062
,,
30.86770633,294,0.002999306
,,
32.70319566,61,0.002026558
,,
32.70319566,71,0.001994848
,,
32.70319566,77,0.002110481
,,
32.70319566,153,0.002095699
,,
32.70319566,312,0.001995325
,,
34.64782887,64,0.001882076
,,
34.64782887,75,0.002992392
,,
34.64782887,155,0.002146959
,,
34.64782887,323,0.001991749
,,
34.64782887,330,0.003113747
,,
36.70809599,68,0.001994848
,,
36.70809599,79,0.002991676
,,
36.70809599,164,0.003006458
,,
36.70809599,341,0.001892328
,,
36.70809599,349,0.001992226
,,
38.89087297,72,0.010978699
,,
38.89087297,84,0.001991034
,,
38.89087297,173,0.001993895
,,
38.89087297,361,0.001997709
,,
38.89087297,369,0.001994848
,,
41.20344461,77,0.002030849
,,
41.20344461,168,0.001994848
,,
41.20344461,182,0.002218485
,,
41.20344461,382,0.001999617
,,
41.20344461,392,0.002002001
,,
43.65352893,83,0.001999378
,,
43.65352893,177,0.002107859
,,
43.65352893,191,0.003032684
,,
43.65352893,402,0.003110409
,,
43.65352893,415,0.002001286
,,
46.24930284,89,0.002034187
,,
46.24930284,187,0.001995564
,,
46.24930284,413,0.002105951
,,
46.24930284,424,0.003000736
,,
46.24930284,438,0.003000021
,,
48.9994295,95,0.002992153
,,
48.9994295,197,0.002148867
,,
48.9994295,438,0.001995802
,,
48.9994295,546,0.002111673
,,
48.9994295,239,0.001994848
,,
51.9130872,102,0.001994371
,,
51.9130872,209,0.00214839
,,
51.9130872,464,0.001846075
,,
51.9130872,576,0.001995325
,,
51.9130872,254,0.001994371
,,
55,108,0.001995087
,,
55,220,0.002992868
,,
55,228,0.00200057
,,
55,609,0.001994371
,,
55,270,0.002005816
,,
58.27047019,115,0.003076315
,,
58.27047019,233,0.002001524
,,
58.27047019,240,0.001992226
,,
58.27047019,644,0.002026796
,,
58.27047019,287,0.002028942
,,
61.73541266,122,0.001994848
,,
61.73541266,247,0.001995802
,,
61.73541266,253,0.001991749
,,
61.73541266,559,0.00199461
,,
61.73541266,305,0.002146721
,,
65.40639133,129,0.003108978
,,
65.40639133,261,0.001888752
,,
65.40639133,266,0.00299859
,,
65.40639133,591,0.002999306
,,
65.40639133,323,0.001992464
,,
69.29565774,137,0.002095699
,,
69.29565774,276,0.003000259
,,
69.29565774,281,0.002113104
,,
69.29565774,626,0.002002954
,,
69.29565774,767,0.002991915
,,
73.41619198,145,0.002024174
,,
73.41619198,293,0.002023458
,,
73.41619198,297,0.002000093
,,
73.41619198,663,0.001996994
,,
73.41619198,218,0.001997232
,,
77.78174593,154,0.001994371
,,
77.78174593,310,0.001994848
,,
77.78174593,314,0.001994848
,,
77.78174593,231,0.002141953
,,
77.78174593,232,0.001996517
,,
82.40688923,163,0.001877546
,,
82.40688923,328,0.001997948
,,
82.40688923,332,0.002999783
,,
82.40688923,245,0.002999783
,,
82.40688923,246,0.001999617
,,
87.30705786,173,0.001997948
,,
87.30705786,348,0.002111912
,,
87.30705786,351,0.001995325
,,
87.30705786,260,0.001994133
,,
87.30705786,261,0.00199461
,,
92.49860568,183,0.002035618
,,
92.49860568,368,0.00200057
,,
92.49860568,372,0.00199461
,,
92.49860568,276,0.001995087
,,
92.49860568,276,0.002002001
,,
97.998859,194,0.003005028
,,
97.998859,197,0.001993895
,,
97.998859,394,0.001991987
,,
97.998859,292,0.001994133
,,
97.998859,293,0.002006054
,,
103.8261744,206,0.002002239
,,
103.8261744,209,0.002002954
,,
103.8261744,417,0.00213933
,,
103.8261744,310,0.002177
,,
103.8261744,311,0.001995087
,,
110,218,0.002104044
,,
110,221,0.001996279
,,
110,441,0.001995564
,,
110,443,0.001995325
,,
110,329,0.00199461
,,
116.5409404,231,0.001996517
,,
116.5409404,234,0.001991034
,,
116.5409404,468,0.002139807
,,
116.5409404,469,0.002002716
,,
116.5409404,349,0.002003193
,,
123.4708253,244,0.00318408
,,
123.4708253,248,0.001992464
,,
123.4708253,495,0.003141642
,,
123.4708253,497,0.00199461
,,
123.4708253,369,0.001992702
,,
130.8127827,258,0.002993345
,,
130.8127827,262,0.002034187
,,
130.8127827,524,0.003032207
,,
130.8127827,526,0.001995087
,,
130.8127827,391,0.002999306
,,
138.5913155,272,0.001995325
,,
138.5913155,278,0.002141476
,,
138.5913155,555,0.003126621
,,
138.5913155,557,0.002002239
,,
138.5913155,414,0.00206995
,,
146.832384,441,0.002145529
,,
146.832384,294,0.002111435
,,
146.832384,588,0.002188206
,,
146.832384,591,0.002036333
,,
146.832384,439,0.001993179
,,
155.5634919,467,0.001997948
,,
155.5634919,311,0.001994848
,,
155.5634919,623,0.002994061
,,
155.5634919,626,0.001994848
,,
155.5634919,465,0.001988649
,,
164.8137785,494,0.002028704
,,
164.8137785,330,0.002002239
,,
164.8137785,331,0.003000498
,,
164.8137785,663,0.002002239
,,
164.8137785,665,0.001963615
,,
174.6141157,523,0.001994133
,,
174.6141157,349,0.003000021
,,
174.6141157,351,0.001995087
,,
174.6141157,702,0.001994848
,,
174.6141157,705,0.001994371
,,
184.9972114,190,0.001999855
,,
184.9972114,370,0.001995087
,,
184.9972114,372,0.00199461
,,
184.9972114,744,0.001994848
,,
184.9972114,185,0.002992153
,,
195.997718,200,0.001993418
,,
195.997718,392,0.002054453
,,
195.997718,394,0.001993418
,,
195.997718,196,0.002888441
,,
195.997718,196,0.001992941
,,
207.6523488,211,0.00199461
,,
207.6523488,415,0.001991987
,,
207.6523488,418,0.002003908
,,
207.6523488,207,0.003145456
,,
207.6523488,207,0.001995325
,,
220,223,0.002147198
,,
220,440,0.001997232
,,
220,442,0.002141237
,,
220,220,0.001994848
,,
220,220,0.002996445
,,
233.0818808,235,0.001995564
,,
233.0818808,465,0.003001928
,,
233.0818808,469,0.00200057
,,
233.0818808,233,0.003000021
,,
233.0818808,233,0.001995564
,,
246.9416506,249,0.002995968
,,
246.9416506,492,0.00210762
,,
246.9416506,496,0.002000809
,,
246.9416506,246,0.001996994
,,
246.9416506,247,0.002005816
,,
261.6255653,263,0.003005266
,,
261.6255653,521,0.002156019
,,
261.6255653,526,0.001855373
,,
261.6255653,261,0.00214839
,,
261.6255653,261,0.002999306
,,
277.182631,279,0.003107548
,,
277.182631,550,0.001201868
,,
277.182631,557,0.003996849
,,
277.182631,276,0.002002239
,,
277.182631,276,0.002003908
,,
293.6647679,295,0.001994848
,,
293.6647679,582,0.00199461
,,
293.6647679,590,0.002029419
,,
293.6647679,293,0.002034426
,,
293.6647679,293,0.002999544
,,
311.1269837,313,0.002996922
,,
311.1269837,614,0.002008915
,,
311.1269837,625,0.00199461
,,
311.1269837,628,0.001994848
,,
311.1269837,310,0.002153873
,,
329.6275569,331,0.002992153
,,
329.6275569,646,0.00199461
,,
329.6275569,661,0.002992868
,,
329.6275569,666,0.00199461
,,
329.6275569,328,0.001992464
,,
349.2282314,350,0.00187254
,,
349.2282314,678,0.002100468
,,
349.2282314,700,0.002999783
,,
349.2282314,705,0.002132654
,,
349.2282314,348,0.002035618
,,
369.9944227,371,0.002999306
,,
369.9944227,702,0.002997398
,,
369.9944227,741,0.001995564
,,
369.9944227,747,0.00199461
,,
369.9944227,368,0.002999544
,,
391.995436,393,0.003000021
,,
391.995436,707,0.002999544
,,
391.995436,785,0.001995325
,,
391.995436,792,0.002959728
,,
391.995436,796,0.002154112
,,
415.3046976,415,0.002002954
,,
415.3046976,655,0.001997471
,,
415.3046976,830,0.002995729
,,
415.3046976,839,0.00199461
,,
415.3046976,843,0.002086401
,,
440,439,0.002001286
,,
440,603,0.002999783
,,
440,878,0.00199914
,,
440,888,0.002998829
,,
440,893,0.003159761
,,
466.1637615,464,0.002998114
,,
466.1637615,537,0.002103329
,,
466.1637615,927,0.002144575
,,
466.1637615,940,0.001992464
,,
466.1637615,946,0.001991987
,,
493.8833013,490,0.001994371
,,
493.8833013,534,0.002102137
,,
493.8833013,978,0.002993584
,,
493.8833013,995,0.0020051
,,
493.8833013,1002,0.002005339
,,
523.2511306,517,0.001994848
,,
523.2511306,556,0.00318265
,,
523.2511306,1031,0.002001286
,,
523.2511306,1052,0.003005505
,,
523.2511306,1060,0.002992392
,,
554.365262,544,0.00212121
,,
554.365262,581,0.00300169
,,
554.365262,1082,0.001991272
,,
554.365262,1112,0.001994848
,,
554.365262,1122,0.001990557
,,
587.3295358,569,0.003140688
,,
587.3295358,612,0.003138304
,,
587.3295358,1132,0.001994848
,,
587.3295358,1175,0.002005339
,,
587.3295358,1186,0.003033161
,,
622.2539674,573,0.002027512
,,
622.2539674,645,0.002199888
,,
622.2539674,1177,0.003002882
,,
622.2539674,1199,0.002130985
,,
622.2539674,607,0.003006458
,,
659.2551138,558,0.002126455
,,
659.2551138,681,0.001992464
,,
659.2551138,1199,0.003031015
,,
659.2551138,632,0.003121853
,,
659.2551138,640,0.002123356
,,
698.4564629,700,0.002026796
,,
698.4564629,719,0.002001524
,,
698.4564629,1199,0.001998901
,,
698.4564629,667,0.002998829
,,
698.4564629,674,0.001992464
,,
739.9888454,737,0.002991915
,,
739.9888454,759,0.003031254
,,
739.9888454,1199,0.002999783
,,
739.9888454,709,0.001992702
,,
783.990872,775,0.001995325
,,
783.990872,801,0.002210379
,,
783.990872,1148,0.002145529
,,
783.990872,722,0.00199461
,,
830.6093952,813,0.002146721
,,
830.6093952,846,0.002991915
,,
830.6093952,1104,0.001994371
,,
830.6093952,749,0.00199461
,,
